가로수길명,가로수길시작위도,가로수길시작경도,가로수길종료위도,가로수길종료경도,가로수길중간위도,가로수길중간경도,제공기관명,가로수길소개
오운로,35.158746,126.694596,35.153567,126.693304,35.1561565,126.69395,광주광역시 광산구,옥정호 수변도로 터널식 벚나무 길이 개화시 장관을 이룬다.
평동로,35.128628,126.680123,35.124229,126.694805,35.1264285,126.687464,광주광역시 광산구,임실천변 벚나무길이 개화시 아름답다.
첨단강변로99번길,35.215555,126.848831,35.215568,126.852798,35.2155615,126.8508145,광주광역시 광산구,마을 진입로변 벚나무 길로 주민들에게 아름다움을 선사한다.
북문대로,35.202502,126.839431,35.223531,126.826246,35.2130165,126.8328385,광주광역시 광산구,마을 진입로변 벚나무 길로 주민들에게 아름다움을 선사한다.
국지도49호선1공구,35.084403,126.770482,35.151705,126.728174,35.118054,126.749328,광주광역시 광산구,용담로를 따라 조성된 벚나무길
선운지구,35.149246,126.769201,35.144796,126.781856,35.147021,126.7755285,광주광역시 광산구,청통로를 따라 조성된 은해사 벚꽃길
국지도49호선2공구,35.151832,126.727568,35.245596,126.732369,35.198714,126.7299685,광주광역시 광산구,큰 벚나무가 많아 봄이 아름다운길
황룡강제방길,35.207509,126.752167,35.173801,126.741459,35.190655,126.746813,광주광역시 광산구,큰 벚나무가 많아 봄이 아름다운길
평동산단로169번길,35.118831,126.761491,35.122151,126.771434,35.120491,126.7664625,광주광역시 광산구,큰 벚나무가 많아 봄이 아름다운길
빛가람장성로,35.245679,126.732399,35.216131,126.733598,35.230905,126.7329985,광주광역시 광산구,큰 벚나무가 많아 봄이 아름다운길
왕버들로290,35.190726,126.839182,35.198775,126.841125,35.1947505,126.8401535,광주광역시 광산구,영천의 ‘벚꽃 100리길’은 임고면과 자양면을 거쳐 화북면까지 약 32.9km에 이르는 벚꽃길
신창로,35.198687,126.841198,35.195486,126.840407,35.1970865,126.8408025,광주광역시 광산구,화북면 별빛로를 따라 조성된 왕벚나무길
장신로,35.191677,126.837187,35.191639,126.839194,35.191658,126.8381905,광주광역시 광산구,신방로를 따라 조성된 왕벚나무길
풍영로169번길,35.188071,126.810398,35.189168,126.814154,35.1886195,126.812276,광주광역시 광산구,큰 벚나무가 많아 봄이 아름다운길
고싸움로,35.068831,126.834961,35.077418,126.836915,35.0731245,126.835938,광주광역시 남구,큰 벚나무가 많아 봄이 아름다운길
너릿재구도로,35.090181,126.9514701,35.077327,126.956091,35.083754,126.9537806,광주광역시 동구,큰 벚나무가 많아 봄이 아름다운길
의재로2구간,35.132049,126.936322,35.134115,126.955819,35.133082,126.9460705,광주광역시 동구,큰 벚나무가 많아 봄이 아름다운길
의재로 4구간,35.134319,126.939308,35.130945,126.939338,35.132632,126.939323,광주광역시 동구,큰 벚나무가 많아 봄이 아름다운길
증심천로(중심천길),35.1516101,126.907561,35.132049,126.936322,35.14182955,126.9219415,광주광역시 동구,큰 벚나무가 많아 봄이 아름다운길
하서로1000번길,35.2434527,126.9195243,35.2450386,126.9167777,35.24424565,126.918151,광주광역시 북구,큰 벚나무가 많아 봄이 아름다운길
유림로,35.174879,126.864229,35.177405,126.864309,35.176142,126.864269,광주광역시 북구,큰 벚나무가 많아 봄이 아름다운길
용강길,35.2434639,126.8989058,35.2507665,126.9036085,35.2471152,126.9012572,광주광역시 북구,큰 벚나무가 많아 봄이 아름다운길
비엔날레로,35.183306,126.892198,35.183044,126.898485,35.183175,126.8953415,광주광역시 북구,큰 벚나무가 많아 봄이 아름다운길
화운로,35.173462,126.877588,35.176523,126.878893,35.1749925,126.8782405,광주광역시 북구,왕벚가 있는 거리
황계로,35.173528,126.875953,35.178204,126.876571,35.175866,126.876262,광주광역시 북구,봄철 아름다운 경관을 이루는 벚나무 가로수길
매봉로,35.1693558,126.9993265,35.1837729,127.0085265,35.17656435,127.0039265,광주광역시 북구,봄철 아름다운 경관을 이루는 벚나무 가로수길
북문대로98번길,35.178847,126.876518,35.182617,126.874671,35.180732,126.8755945,광주광역시 북구,봄철 아름다운 경관을 이루는 벚나무 가로수길
약산덧재길,35.743004,128.434075,35.743166,128.429096,35.743085,128.4315855,대구광역시 달성군,강화우체국부터 강화중학교까지 이어지는 가로수길로 벚나무를 볼 수 있음
낙동강종주자전거길,35.806789,128.426016,35.804781,128.443024,35.805785,128.43452,대구광역시 달성군,"왕벚나무 조성, 아름다운 꽃을 느낄수 있음"
옥포로,35.789146,128.470641,35.787225,128.472309,35.7881855,128.471475,대구광역시 달성군,양옆으로 왕벚나무가 조성되어 있어 4월 벚꽃길을 즐길수 있음
옥포로,35.761836,128.492569,35.771117,128.491069,35.7664765,128.491819,대구광역시 달성군,사문재에서 노봉교까지 이어지는 왕벚나무길
용연사길,35.755916,128.495137,35.747894,128.520122,35.751905,128.5076295,대구광역시 달성군,망상해수욕장 신설 주차장변에 조성된 왕벚나무길
원전길,35.800278,128.486622,35.801559,128.486676,35.8009185,128.486649,대구광역시 달성군,부곡파출소에서 임항로사거리까지 이어지는 왕벚나무길
금계길,35.790184,128.443695,35.794063,128.441825,35.7921235,128.44276,대구광역시 달성군,묵호역앞사거리에서 망상동행복복지센터까지조성된 왕벚나무길
다사로,35.885961,128.501065,35.868822,128.458542,35.8773915,128.4798035,대구광역시 달성군,동호번개시장에서 호반자원까지 조성된 왕벚나무길
명곡로,35.799387,128.495651,35.796332,128.496291,35.7978595,128.495971,대구광역시 달성군,터널식 벚나무 길이 개화시에 장관을 이룬다.
사문진로,35.806726,128.487983,35.808671,128.486214,35.8076985,128.4870985,대구광역시 달성군,터널식 벚나무 길이 개화시에 장관을 이룬다.
사문진로,35.809826,128.478119,35.810182,128.478004,35.810004,128.4780615,대구광역시 달성군,터널식 벚나무 길이 개화시에 장관을 이룬다.
대실역남로4길,35.850034,128.464215,35.843567,128.457863,35.8468005,128.461039,대구광역시 달성군,터널식 벚나무 길이 개화시에 장관을 이룬다.
세천3로,35.879732,128.470007,35.874654,128.471323,35.877193,128.470665,대구광역시 달성군,터널식 벚나무 길이 개화시에 장관을 이룬다.
달구벌대로109길,35.860795,128.441512,35.855752,128.437105,35.8582735,128.4393085,대구광역시 달성군,계동1-30부터 혜화동 1-24까지의 도로를 말하며 벚나무가 주로 식재되어있다.
달구벌대로109길,35.855752,128.437105,35.859381,128.446629,35.8575665,128.441867,대구광역시 달성군,사직동 1-30부터 무악동 46-2109를 잇는 도로로 벚나무가 주로 식재되어있다.
문양역5길,35.871629,128.445678,35.864065,128.437177,35.867847,128.4414275,대구광역시 달성군,녹양동 왕벚나무길
하빈로,35.906528,128.447672,35.901021,128.445557,35.9037745,128.4466145,대구광역시 달성군,도로 좌우쪽으로 왕벚나무가 심겨져 있어 아름다운 경관 연출
하빈로,35.900931,128.445486,35.891513,128.423655,35.896222,128.4345705,대구광역시 달성군,도로 좌우쪽으로 왕벚나무가 심겨져 있어 아름다운 경관 연출
하빈남로,35.861752,128.392058,35.878144,128.417271,35.869948,128.4046645,대구광역시 달성군,도로 좌우쪽으로 왕벚나무가 심겨져 있어 아름다운 경관 연출
달구벌대로,35.881431,128.389048,35.878848,128.409824,35.8801395,128.399436,대구광역시 달성군,구기동 110-22부터 구기동 196-5를 잇는 도로로 벚나무가 주로 식재되어있다.
달구벌대로,35.878848,128.409824,35.877987,128.416934,35.8784175,128.413379,대구광역시 달성군,산벚꽃축제가 열리는 판교의 지역적 특색과 조화로운 가로 경관 조성
달구벌대로,35.879004,128.418235,35.865211,128.426711,35.8721075,128.422473,대구광역시 달성군,양옆으로 벚나무가 터널식으로 조성되어 있어 봄 꽃비가 내리는 장관을 볼수 있다.
달구벌대로,35.865211,128.426711,35.870402,128.424587,35.8678065,128.425649,대구광역시 달성군,덕치자전거도로시점에서 섬진댐까지 봄 벚꽃이 아름답다.
비슬로,35.646515,128.434883,35.7537806,128.400189,35.7001478,128.417536,대구광역시 달성군,임실~세심자연휴양림 구간 터널식으로 조성된 벚나무길이 장관을 이룬다.
비슬로36길,35.659015,128.452647,35.664699,128.449015,35.661857,128.450831,대구광역시 달성군,도로양옆으로 터널식 벚나무 길로 개화시 장관을 이룬다.
비슬로63길,35.664699,128.449015,35.655303,128.452122,35.660001,128.4505685,대구광역시 달성군,왕벚나무 가로수 길
헐티로,35.799556,128.624194,35.729444,128.560278,35.7645,128.592236,대구광역시 달성군,아름다운길 100선에 선정된 터널식 벚나무 길이 개화시에 장관을 이룬다.
헐티로11길,35.789532,128.601286,35.785496,128.600676,35.787514,128.600981,대구광역시 달성군,아름다운길 100선에 선정된 터널식 벚나무 길이 개화시에 장관을 이룬다.
창리로19길,35.660404,128.412191,35.655223,128.404798,35.6578135,128.4084945,대구광역시 달성군,터널식 벚나무 길이 개화시에 장관을 이룬다.
과학대로,35.673401,128.459877,35.658392,128.423978,35.6658965,128.4419275,대구광역시 달성군,터널식 벚나무 길이 개화시에 장관을 이룬다.
구지동로,35.644488,128.451576,35.643683,128.457492,35.6440855,128.454534,대구광역시 달성군,홍성군 가로수길 왕벚나무 식재
창한로,35.645303,128.460922,35.646932,128.454826,35.6461175,128.457874,대구광역시 달성군,양옆으로 벚나무가 터널식으로 조성되어 있어 봄 꽃비가 내리는 장관을 볼수 있다.
과학남로61길,35.640334,128.406079,35.640627,128.404238,35.6404805,128.4051585,대구광역시 달성군,덕치자전거도로시점에서 섬진댐까지 봄 벚꽃이 아름답다.
과학남로,35.622751,128.393033,35.609673,128.380137,35.616212,128.386585,대구광역시 달성군,임실~세심자연휴양림 구간 터널식으로 조성된 벚나무길이 장관을 이룬다.
과학남로,35.634489,128.418024,35.626391,128.422622,35.63044,128.420323,대구광역시 달성군,도로양옆으로 터널식 벚나무 길로 개화시 장관을 이룬다.
휴양림길,35.709902,128.502761,35.701508,128.478394,35.705705,128.4905775,대구광역시 달성군,양옆으로 왕벚나무가 단목으로 식재되어 있는 가로수길
음동길,35.694561,128.476081,35.701441,128.491865,35.698001,128.483973,대구광역시 달성군,벚나무가 식재되어 있어 봄철 아름다운 경관을 볼수 있음
가태길,35.652056,128.471915,35.649569,128.470526,35.6508125,128.4712205,대구광역시 달성군,양옆으로 왕벚나무가 단목으로 식재되어 있는 가로수길
가태길,35.649569,128.470526,35.647979,128.470049,35.648774,128.4702875,대구광역시 달성군,당현천변으로 벚나무가 식재되어 있어 봄철 화사한 분위기를 연출하며 산책코스로 좋다
달창로26길,35.646932,128.454826,35.644223,128.457041,35.6455775,128.4559335,대구광역시 달성군,벚꽃나무길
중부내륙고속도로지선,35.730181,128.465117,35.752281,128.475711,35.741231,128.470414,대구광역시 달성군,벚나무가 식재된 가로수길로 봄꽃길로 알려져 있음
현풍서로,35.694565,128.435493,35.694047,128.405334,35.694306,128.4204135,대구광역시 달성군,벚나무가 식재되어 있음
현풍서로,35.692231,128.404552,35.691178,128.401377,35.6917045,128.4029645,대구광역시 달성군,등산로 초입에 벚나무가 식재되어 있어 봄철 아름다운 경관을 연출한다
도평로,35.916598,128.643689,35.931573,128.674413,35.9240855,128.659051,대구광역시 동구,광안사거리에서부터 광안메르빌아파트까지 이어지는 왕벚나무길
인산로,35.950004,128.722864,35.956327,128.707071,35.9531655,128.7149675,대구광역시 동구,동수영중학교 진입로에 조성되어 있는 왕벚나무길
동화천로,35.941539,128.637773,35.945291,128.627216,35.943415,128.6324945,대구광역시 동구,수영강동원로얄듀크아파트 이면도로에 조성되어 있는 왕벚나무길
국채보상로151길,35.873215,128.610902,35.868459,128.613111,35.870837,128.6120065,대구광역시 중구,코스트코앞부터 고려제강일원에 조성되어 있는 왕벚나무길
국채보상로152길,35.868089,128.613138,35.864168,128.610221,35.8661285,128.6116795,대구광역시 중구,수영 SK VIEW 아파트 1단지 일원에 조성되어 있는 왕벚나무길
대청호수로,36.26824055,127.2686421,36.26600607,127.2724181,36.26712331,127.2705301,대전광역시 대덕구,수영 SK VIEW 아파트 1단지 일원에 조성되어 있는 왕벚나무길
비래골길,36.215713,127.264999,36.224981,127.274141,36.220347,127.26957,대전광역시 대덕구,수영 SK VIEW 아파트 1단지 일원에 조성되어 있는 왕벚나무길
상서로,36.254865,127.258661,36.252495,127.253195,36.25368,127.255928,대전광역시 대덕구,수영 SK VIEW 아파트 1단지 일원에 조성되어 있는 왕벚나무길
청림길,36.213083,127.252454,36.212059,127.252478,36.212571,127.252466,대전광역시 대덕구,벚꽃나무길
평촌1길,36.263071,127.254665,36.255475,127.260961,36.259273,127.257813,대전광역시 대덕구,벚나무가 있음
한밭대로1009번길,36.213054,127.243883,36.214712,127.243334,36.213883,127.2436085,대전광역시 대덕구,을숙도 문화회관 내부 진입도로로 왕벚나무로 조성되어 있음
신탄진로738번길,36.263553,127.254635,36.262584,127.255989,36.2630685,127.255312,대전광역시 대덕구,도로변 양측으로 왕벚나무가 조성되어 봄 꽃길을 느낄 수 있음
신탄진로681번길,36.262002,127.253503,36.262102,127.252535,36.262052,127.253019,대전광역시 대덕구,주거밀집지역으로 왕벚나무가 조성되어 봄 꽃길을 느낄 수 있음
신탄진로756번길,36.264489,127.267731,36.264165,127.254749,36.264327,127.26124,대전광역시 대덕구,아파트 진입도로로 양측으로 왕벚나무가 조성되어 있음
길치고개길,36.211768,127.272102,36.212792,127.275611,36.21228,127.2738565,대전광역시 대덕구,주거밀집지역으로 왕벚나무가 조성되어 봄 꽃길을 느낄 수 있음
신상로동부로,36.211618,127.271705,36.211031,127.273539,36.2113245,127.272622,대전광역시 대덕구,청계천상부 도로를 따라 벚나무가 식재되어 있음
상용호진입도로,36.265469,127.274691,36.264115,127.254853,36.264792,127.264772,대전광역시 대덕구,남산면 방곡리 일원의 가로수길로 벚나무가 식재되어 있음
석봉로,36.264915,127.251924,36.265071,127.254112,36.264993,127.253018,대전광역시 대덕구,"봄,여름 왕벚나무가 있는 거리"
신탄진동로 23번길,36.44795184,127.4318873,36.45157162,127.4308142,36.44976173,127.4313508,대전광역시 대덕구,당리푸르지오아파트를 둘러싸며 왕벚나무길이 조성되어 있음
정림동 우성아파트 사잇길,36.30357548,127.3634806,36.30393792,127.3657925,36.3037567,127.3646366,대전광역시 서구,공단과 주거지역을 연결하는 도로로 왕벚나무로 조성되어 있음
정림로65번길,36.306217,127.365031,36.305741,127.362519,36.305979,127.363775,대전광역시 서구,구평고개사거리에서 주거지역으로 연결하는 도로로 왕벚나무로 조성되어 있음
정림서로138번길,36.300094,127.363415,36.299065,127.364863,36.2995795,127.364139,대전광역시 서구,주거밀집지역으로 왕벚나무가 조성되어 봄 꽃길을 느낄 수 있음
월드컵대로484번길,36.34968081,127.3533817,36.34712484,127.3537656,36.34840283,127.3535737,대전광역시 서구,신평·장림일반산업단지와 주거지역이 경계가 되는 도로로 왕벚나무로 조성되어 있음
배재로232번길,36.329399,127.370528,36.328085,127.373361,36.328742,127.3719445,대전광역시 서구,왕벚나무가 조성되어 있음
관저남로,36.294921,127.334812,36.297843,127.345037,36.296382,127.3399245,대전광역시 서구,왕벚나무가 조성되어 있는 아름다운 길
관평동,36.419762,127.384047,36.412933,127.406545,36.4163475,127.395296,대전광역시 유성구,왕벚나무가 조성되어 있는 아름다운 길
관평동,36.418175,127.390153,36.422886,127.394321,36.4205305,127.392237,대전광역시 유성구,왕벚나무가 조성되어 있는 아름다운 길
관평동,36.424416,127.393742,36.425214,127.397727,36.424815,127.3957345,대전광역시 유성구,왕벚나무가 조성되어 있는 아름다운 길
관평동,36.417806,127.390854,36.412912,127.406688,36.415359,127.398771,대전광역시 유성구,왕벚나무가 조성되어 있는 아름다운 길
신구교네거리~탑립삼거리,36.436159,127.391735,36.410354,127.414239,36.4232565,127.402987,대전광역시 유성구,왕벚나무가 조성되어 있는 아름다운 길
낙동제방 자전거도로,35.213351,128.980656,35.111434,128.931041,35.1623925,128.9558485,부산광역시 강서구,왕벚나무가 조성되어 있는 아름다운 길
강서체육공원 뒤편 농로,35.211927,128.969411,35.199691,128.967765,35.205809,128.968588,부산광역시 강서구,왕벚나무가 조성되어 있는 아름다운 길
명지IC주변도로,35.111054,128.930713,35.109294,128.930666,35.110174,128.9306895,부산광역시 강서구,왕벚나무가 조성되어 있는 아름다운 길
식만로,35.212784,128.911973,35.217242,128.916438,35.215013,128.9142055,부산광역시 강서구,왕벚나무가 조성되어 있는 아름다운 길
녹산화전로화전동,35.112438,128.872931,35.101816,128.868827,35.107127,128.870879,부산광역시 강서구,왕벚나무
과학산단1로2로,35.152768,128.830417,35.137011,128.813597,35.1448895,128.822007,부산광역시 강서구,왕벚나무
천성대항길,35.029248,128.821651,35.015661,128.834178,35.0224545,128.8279145,부산광역시 강서구,안새내길 왕벚나무 가로수길
산성로,35.228938,129.075196,35.250324,129.056169,35.239631,129.0656825,부산광역시 금정구,덕포5일장터 제방 왕벚나무 가로수길
윤산로,35.246726,129.100962,35.220467,129.104888,35.2335965,129.102925,부산광역시 금정구,덕포우회길 제방 왕벚나무 가로수길
장곡길,35.310137,129.241097,35.302103,129.257308,35.30612,129.2492025,부산광역시 기장군,들골옛길 왕벚나무 가로수길
대변로,35.235843,129.217788,35.227961,129.224218,35.231902,129.221003,부산광역시 기장군,연당조전로 왕벚나무 가로수길
곰내길,35.294346,129.168449,35.315875,129.171805,35.3051105,129.170127,부산광역시 기장군,나뱅이길 왕벚나무 가로수길
개좌로,35.274721,129.149985,35.251721,129.140991,35.263221,129.145488,부산광역시 기장군,무릉길 왕벚나무 가로수길
곡천길,35.286927,129.210601,35.280833,129.201612,35.28388,129.2061065,부산광역시 기장군,제방안길 왕벚나무 가로수길
차성로,35.234292,129.213102,35.217584,129.211116,35.225938,129.212109,부산광역시 기장군,벚꽃의 아름다움을 느낄 수 있는 가로수길
장안로,35.340786,129.249412,35.370551,129.243469,35.3556685,129.2464405,부산광역시 기장군,도로 좌우쪽으로 왕벚나무가 심겨져 있어 아름다운 경관 연출
정관3로,35.330536,129.170581,35.327906,129.164904,35.329221,129.1677425,부산광역시 기장군,도로 좌우쪽으로 왕벚나무가 심겨져 있어 아름다운 경관 연출
정관6로,35.320609,129.174205,35.319365,129.177695,35.319987,129.17595,부산광역시 기장군,도로 좌우쪽으로 왕벚나무가 심겨져 있어 아름다운 경관 연출
월평1길,35.357995,129.140299,35.364545,129.135818,35.36127,129.1380585,부산광역시 기장군,도로 좌우쪽으로 왕벚나무가 심겨져 있어 아름다운 경관 연출
안평로,35.238235,129.173646,35.234481,129.174803,35.236358,129.1742245,부산광역시 기장군,벚나무가 있음
차성로,35.256267,129.219469,35.254281,129.220311,35.255274,129.21989,부산광역시 기장군,터널식 벚나무 길이 개화시에 장관을 이룬다.
청강로,35.238738,129.222293,35.240688,129.220375,35.239713,129.221334,부산광역시 기장군,터널식 벚나무 길이 개화시에 장관을 이룬다.
죽성로,35.241444,129.220431,35.242323,129.224946,35.2418835,129.2226885,부산광역시 기장군,터널식 벚나무 길이 개화시에 장관을 이룬다.
방모산2길,35.340092,129.258504,35.341213,129.250752,35.3406525,129.254628,부산광역시 기장군,터널식 벚나무 길이 개화시에 장관을 이룬다.
기장대로,35.197558,129.206,35.251519,129.221146,35.2245385,129.213573,부산광역시 기장군,터널식 벚나무 길이 개화시에 장관을 이룬다.
홍곡로 320번길,35.12266791,129.0935591,35.12266791,129.0935591,35.12266791,129.0935591,부산광역시 남구,도로를_따라_벚나무가_식재되어_있음
황령대로 319번가길,35.1509655,129.0906714,35.14981977,129.0908753,35.15039264,129.0907734,부산광역시 남구,도로를_따라_벚나무가_식재되어_있음
LG메트로 내 도로,35.12903312,129.1106276,35.12903312,129.1106276,35.12903312,129.1106276,부산광역시 남구,봄에 벚나무가 아름답게 핌
진남로,35.13809086,129.0861125,35.13809086,129.0861125,35.13809086,129.0861125,부산광역시 남구,신도 벚꽃길
홍곡로,35.073391,129.024021,35.071361,129.022041,35.072376,129.023031,부산광역시 동구,신도 벚꽃길
홍곡남로,35.073048,129.021941,35.073241,129.020731,35.0731445,129.021336,부산광역시 동구,장봉도 벚꽃축제 행사장
우장춘로,35.208078,129.069547,35.226025,129.078102,35.2170515,129.0738245,부산광역시 동래구,벚나무의 벚꽃을 만끽할수 있는 가로수길
삼어로,35.198936,129.112472,35.201345,129.115368,35.2001405,129.11392,부산광역시 동래구,한쪽으로 벚나무가 있음
충렬대로446번길,35.192383,129.105131,35.193089,129.105515,35.192736,129.105323,부산광역시 동래구,벚나무가 있음
구만덕로,35.208078,129.069547,35.210972,129.060006,35.209525,129.0647765,부산광역시 동래구,벚나무가 있음
낙동북로,35.201456,129.997772,35.198688,129.005949,35.200072,129.5018605,부산광역시 북구,벚나무가 있음
만덕대로 155번길,35.214808,129.024891,35.217761,129.019571,35.2162845,129.022231,부산광역시 북구,벚나무가 있음
백양대로,35.091052,129.004017,35.091748,129.003959,35.0914,129.003988,부산광역시 사상구,안현로왕벚
백양대로700번길(신라대학길),35.169523,128.988649,35.169106,128.990633,35.1693145,128.989641,부산광역시 사상구,수암힐스테이트 옆 왕벚나무길
엄궁로(엄궁산복도로),35.075141,128.581995,35.072761,128.580016,35.073951,128.5810055,부산광역시 사상구,전하아이파크 옆 왕벚나무길
주례로(냉정길),35.090327,129.004062,35.084909,129.004028,35.087618,129.004045,부산광역시 사상구,화부산로왕벚
백양대로804번길(대덕길),35.104526,128.592661,35.104394,128.593202,35.10446,128.5929315,부산광역시 사상구,경포로왕벚
사하구 다송로,35.066344,128.980938,35.063736,128.982623,35.06504,128.9817805,부산광역시 사하구,연주로왕벚
사하구 낙동남로1233번길,35.108278,128.945681,35.116311,128.946903,35.1122945,128.946292,부산광역시 사하구,진고개로왕벚
사하구 다대로320번길,35.073916,128.973356,35.073891,128.976435,35.0739035,128.9748955,부산광역시 사하구,남부로왕벚나무
사하구 다대로381번길,35.068715,128.978305,35.062601,128.983664,35.065658,128.9809845,부산광역시 사하구,부산광역시 영도구 와치로에 위치한 왕벚나무 가로수길
사하구 롯데캐슬아파트 진입로,35.051468,128.959117,35.057529,128.961969,35.0544985,128.960543,부산광역시 사하구,부산광역시 영도구 태종로에 위치한 왕벚나무 가로수길
"사하구 다대낙조1길, 2길",35.049619,128.969996,35.053325,128.962067,35.051472,128.9660315,부산광역시 사하구,부산광역시 영도구 중리로에 위치한 왕벚나무 가로수길
사하구 승학로71번길,35.109355,128.981325,35.104536,128.976014,35.1069455,128.9786695,부산광역시 사하구,부산광역시 영도구 함지로에 위치한 왕벚나무 가로수길
사하구 신산북로43번길,35.093049,128.971157,35.091205,128.969103,35.092127,128.97013,부산광역시 사하구,부산광역시 영도구 남항시장길에 위치한 왕벚나무 가로수길
사하구 을숙도대로709번길,35.085014,128.983071,35.087674,128.984519,35.086344,128.983795,부산광역시 사하구,부산광역시 영도구 남항새싹7길에 위치한 왕벚나무 가로수길
사하구 제석로,35.109478,128.981418,35.115338,128.989032,35.112408,128.985225,부산광역시 사하구,부산광역시 영도구 꿈나무길에 위치한 왕벚나무 가로수길
사하구 하신번영로151번길,35.096109,128.960091,35.096452,128.955843,35.0962805,128.957967,부산광역시 사하구,왕벚나무
시약로,35.110594,129.009134,35.120725,129.009759,35.1156595,129.0094465,부산광역시 서구,왕벚나무가 조성되어 있음
광일로,35.161976,129.113817,35.162851,129.107854,35.1624135,129.1108355,부산광역시 수영구,왕벚나무가 조성되어 있음
동수영중 앞,35.164146,129.106556,35.165247,129.104678,35.1646965,129.105617,부산광역시 수영구,왕벚나무를 중심으로 식재되어 있음
수미로14번길,35.172994,129.111056,35.173674,129.112107,35.173334,129.1115815,부산광역시 수영구,왕벚나무를 중심으로 식재되어 있음
구락로141번길,35.177012,129.112558,35.179493,129.115365,35.1782525,129.1139615,부산광역시 수영구,벚나무가 만든 아름다운 벚꽃길과 길 중앙에 조성된 녹지대가 보기 좋은 길
망미배산로,35.174392,129.102185,35.174662,129.100953,35.174527,129.101569,부산광역시 수영구,벚나무가 만들어내는 봄철의 벚꽃길이 아름다움
망미배산로70번길,35.174799,129.100972,35.176321,129.100041,35.17556,129.1005065,부산광역시 수영구,벚나무가 만들어내는 봄철의 벚꽃길이 아름다움
배산중로,35.176305,129.100074,35.176875,129.102869,35.17659,129.1014715,부산광역시 수영구,벚나무가 만들어내는 봄철의 벚꽃길이 아름다움
망미배산로48번길,35.176875,129.102869,35.174352,129.102278,35.1756135,129.1025735,부산광역시 수영구,왕벚나무가 있는 거리
톳고개로,35.185476,129.102715,35.182088,129.102641,35.183782,129.102678,부산광역시 연제구,벚꽃나무길
황령산순환도로,35.162614,129.079779,35.160712,129.093923,35.161663,129.086851,부산광역시 연제구,벚꽃나무길
중앙천복개로,35.181582,129.078372,35.175115,129.084348,35.1783485,129.08136,부산광역시 연제구,양 옆 왕벚나무 식재 조성
시청로,35.180305,129.076743,35.181902,129.073308,35.1811035,129.0750255,부산광역시 연제구,양 옆 왕벚나무 식재 조성
화지로,35.181448,129.064748,35.182841,129.065642,35.1821445,129.065195,부산광역시 연제구,양 옆 왕벚나무 식재 조성
황새알로,35.191751,129.076091,35.192935,129.077577,35.192343,129.076834,부산광역시 연제구,양 옆 왕벚나무 식재 조성
연미로,35.173679,129.092114,35.172927,129.091967,35.173303,129.0920405,부산광역시 연제구,양 옆 왕벚나무 식재 조성
거제시장로,35.181585,129.070818,35.182099,129.070087,35.181842,129.0704525,부산광역시 연제구,양 옆 왕벚나무 식재 조성
좌수영로,35.188063,129.109747,35.182929,129.114936,35.185496,129.1123415,부산광역시 연제구,양 옆 왕벚나무 식재 조성
부산광역시 영도구 와치로,35.073271,129.071612,35.079681,129.063011,35.076476,129.0673115,부산광역시 영도구,벚나무가 식재되어 봄철 벚꽃을 보며 계절감을 느낄 수 있음
부산광역시 영도구 태종로,35.091211,129.067881,35.084714,129.072684,35.0879625,129.0702825,부산광역시 영도구,큰 벚나무가 많아 봄이 아름다운길
부산광역시 영도구 중리로,35.071531,129.071211,35.077612,129.068681,35.0745715,129.069946,부산광역시 영도구,큰 벚나무가 많아 봄이 아름다운길
부산광역시 영도구 함지로,35.071821,129.060371,35.074451,129.070761,35.073136,129.065566,부산광역시 영도구,큰 벚나무가 많아 봄이 아름다운길
부산광역시 영도구 남항시장길,35.087821,129.044011,35.087351,129.046312,35.087586,129.0451615,부산광역시 영도구,양 옆 왕벚나무 식재 조성
부산광역시 영도구 남항새싹7길,35.081621,129.041891,35.081621,129.041891,35.081621,129.041891,부산광역시 영도구,양 옆 왕벚나무 식재 조성
부산광역시 영도구 꿈나무길,35.090811,129.043512,35.089841,129.045891,35.090326,129.0447015,부산광역시 영도구,왕벚나무길
망양로,35.114937,129.033072,35.108836,129.024316,35.1118865,129.028694,부산광역시 중구,벚꽃나무길
광어골길,35.180492,129.198783,35.173511,129.196551,35.1770015,129.197667,부산광역시 해운대구,벚꽃나무길
달맞이길,35.16138,129.171752,35.178471,129.19386,35.1699255,129.182806,부산광역시 해운대구,덕곡천 복개지에 조성된 왕벚나무길
삼어로,35.203878,129.117565,35.213238,129.118639,35.208558,129.118102,부산광역시 해운대구,벚꽃나무길
해운대로,35.171874,129.136049,35.172998,129.13604,35.172436,129.1360445,부산광역시 해운대구,벚꽃나무길
해운대로,35.160692,129.149211,35.196743,129.205669,35.1787175,129.17744,부산광역시 해운대구,구포대교 진입로 경계에서 포천삼거리까지 왕벚나무로 조성되어 봄 꽃을 느낄 수 있음
신반송로,35.230697,129.157271,35.228007,129.16277,35.229352,129.1600205,부산광역시 해운대구,왕벚나무가 있는 거리
신반송로,35.228969,129.157858,35.228915,129.162379,35.228942,129.1601185,부산광역시 해운대구,왕벚나무가 있는 거리
양운로,35.17943,129.168407,35.164543,129.185461,35.1719865,129.176934,부산광역시 해운대구,왕벚나무가 있는 거리
재반로,35.194775,129.130589,35.204631,129.125966,35.199703,129.1282775,부산광역시 해운대구,도로를따라왕벚나무가식재되어있음
